,id,surface,pos,len
1334,1480,"['速度', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
1335,1481,"['次回', 'の']","['名詞,副詞可能,*,*', '助詞,連体化,*,*']",2
1336,1482,['終える'],"['動詞,自立,*,*']",1
1337,1483,['紺色'],"['名詞,一般,*,*']",1
1338,1484,['菊'],"['名詞,一般,*,*']",1
1339,1485,['複数'],"['名詞,一般,*,*']",1
1340,1486,['怖'],"['形容詞,自立,*,*']",1
1341,1487,['結果'],"['名詞,副詞可能,*,*']",1
1342,1488,"['子', 'と']","['名詞,一般,*,*', '助詞,並立助詞,*,*']",2
1343,1489,"['入社', '後']","['名詞,サ変接続,*,*', '名詞,接尾,副詞可能,*']",2
1344,1490,['エイジング'],"['名詞,固有名詞,組織,*']",1
1345,1491,['撤去'],"['名詞,サ変接続,*,*']",1
1346,1492,"['自動車', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1347,1493,['セーフティ'],"['名詞,固有名詞,組織,*']",1
1348,1494,['サイレント'],"['名詞,一般,*,*']",1
1349,1496,['ひじ'],"['名詞,一般,*,*']",1
1350,1497,"['▁', '茶']","['名詞,サ変接続,*,*', '名詞,一般,*,*']",2
1351,1498,['引出し'],"['名詞,サ変接続,*,*']",1
1352,1499,['催'],"['名詞,固有名詞,組織,*']",1
1353,1500,['マッド'],"['名詞,固有名詞,組織,*']",1
1354,1501,"['横断', '歩道']","['名詞,サ変接続,*,*', '名詞,一般,*,*']",2
1355,1502,['祇'],"['名詞,一般,*,*']",1
1356,1503,"['▁', 'ここ', 'で']","['名詞,サ変接続,*,*', '名詞,代名詞,一般,*', '助詞,格助詞,一般,*']",3
1357,1504,['月収'],"['名詞,一般,*,*']",1
1358,1505,['枕'],"['名詞,一般,*,*']",1
1359,1506,"['くん', 'の']","['名詞,接尾,人名,*', '助詞,連体化,*,*']",2
1360,1507,"['続け', 'て', 'いく']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",3
1361,1508,"['ここ', 'で']","['名詞,代名詞,一般,*', '助詞,格助詞,一般,*']",2
1362,1509,"['展開', 'が', 'ある', '場合']","['名詞,サ変接続,*,*', '助詞,格助詞,一般,*', '動詞,自立,*,*', '名詞,副詞可能,*,*']",4
1363,1510,"['しかっ', 'た']","['動詞,自立,*,*', '助動詞,*,*,*']",2
1364,1511,['アピール'],"['名詞,サ変接続,*,*']",1
1365,1513,['クチコミ'],"['名詞,固有名詞,組織,*']",1
1366,1514,['揉み'],"['動詞,自立,*,*']",1
1367,1515,"['毎日', '更新']","['名詞,副詞可能,*,*', '名詞,サ変接続,*,*']",2
1368,1517,"['台', 'の']","['名詞,固有名詞,地域,国', '助詞,連体化,*,*']",2
1369,1518,['餡'],"['名詞,一般,*,*']",1
1370,1519,"['ゆう', 'ちょ', '銀行']","['動詞,自立,*,*', '名詞,動詞非自立的,*,*', '名詞,一般,*,*']",3
1371,1521,"['寒い', '時期']","['形容詞,自立,*,*', '名詞,副詞可能,*,*']",2
1372,1522,['スクラップ'],"['名詞,一般,*,*']",1
1373,1523,"['の', 'が', '嬉しい']","['名詞,非自立,一般,*', '助詞,格助詞,一般,*', '形容詞,自立,*,*']",3
1374,1524,['シリコンバレー'],"['名詞,固有名詞,地域,一般']",1
1375,1525,"['新型', 'コロナ', 'ウイルス']","['名詞,一般,*,*', '名詞,一般,*,*', '名詞,一般,*,*']",3
1376,1526,['中村'],"['名詞,固有名詞,人名,姓']",1
1377,1527,"['いる', 'のに']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1378,1528,['信長'],"['名詞,固有名詞,人名,姓']",1
1379,1529,"['に', 'なり', 'そう', 'な']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '名詞,接尾,助動詞語幹,*', '助詞,終助詞,*,*']",4
1380,1530,"['か', '所']","['助詞,副助詞／並立助詞／終助詞,*,*', '名詞,非自立,副詞可能,*']",2
1381,1532,['メモリー'],"['名詞,一般,*,*']",1
1382,1533,['出会い'],"['名詞,一般,*,*']",1
1383,1534,"['機', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1384,1535,"['こと', 'が', '大切']","['名詞,非自立,一般,*', '助詞,格助詞,一般,*', '名詞,形容動詞語幹,*,*']",3
1385,1536,"['メーカー', '直送']","['名詞,一般,*,*', '名詞,サ変接続,*,*']",2
1386,1537,['傍'],"['名詞,一般,*,*']",1
1387,1538,['合格'],"['名詞,サ変接続,*,*']",1
1388,1539,"['がち', 'な']","['名詞,接尾,形容動詞語幹,*', '助動詞,*,*,*']",2
1389,1540,"['上', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1390,1541,"['数', '多く', 'の']","['名詞,数,*,*', '名詞,副詞可能,*,*', '助詞,連体化,*,*']",3
1391,1542,['掘'],"['動詞,自立,*,*']",1
1392,1543,"['戻し', 'て']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1393,1544,['バスター'],"['名詞,固有名詞,組織,*']",1
1394,1545,['こんにちわ'],"['感動詞,*,*,*']",1
1395,1546,['クロード'],"['名詞,固有名詞,人名,一般']",1
1396,1547,"['クック', 'パッド']","['名詞,固有名詞,一般,*', '名詞,一般,*,*']",2
1397,1548,['一直線'],"['名詞,一般,*,*']",1
1398,1549,['在籍'],"['名詞,サ変接続,*,*']",1
1399,1551,['ペラペラ'],"['副詞,一般,*,*']",1
1400,1552,['考古学'],"['名詞,一般,*,*']",1
1401,1553,"['おっしゃる', '通り']","['動詞,自立,*,*', '名詞,一般,*,*']",2
1402,1554,"['店舗', '数']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1403,1555,['曼'],"['名詞,固有名詞,組織,*']",1
1404,1556,"['の', 'おすすめ']","['助詞,連体化,*,*', '名詞,サ変接続,*,*']",2
1405,1557,['帝都'],"['名詞,一般,*,*']",1
1406,1558,['﨑'],"['名詞,固有名詞,組織,*']",1
1407,1559,['規範'],"['名詞,一般,*,*']",1
1408,1560,['下肢'],"['名詞,一般,*,*']",1
1409,1561,"['気', 'を', 'つけ']","['名詞,一般,*,*', '助詞,格助詞,一般,*', '名詞,一般,*,*']",3
1410,1562,['探'],"['動詞,自立,*,*']",1
1411,1563,"['解説', 'し', 'ます']","['名詞,サ変接続,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1412,1564,"['機能', 'を']","['名詞,サ変接続,*,*', '助詞,格助詞,一般,*']",2
1413,1565,['鮮'],"['名詞,固有名詞,組織,*']",1
1414,1567,['誠に'],"['副詞,一般,*,*']",1
1415,1568,['資材'],"['名詞,一般,*,*']",1
1416,1569,['ハーブ'],"['名詞,一般,*,*']",1
1417,1571,"['の', '規模']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
1418,1572,['共存'],"['名詞,サ変接続,*,*']",1
1419,1573,"['を', '出す', 'こと']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '名詞,非自立,一般,*']",3
1420,1574,"['と', '言い', 'まし', 'た']","['助詞,格助詞,引用,*', '動詞,自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*']",4
1421,1575,"['最', '重要']","['接頭詞,名詞接続,*,*', '名詞,形容動詞語幹,*,*']",2
1422,1576,['狂気'],"['名詞,一般,*,*']",1
1423,1577,"['の', '特徴']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
1424,1579,"['面倒', 'な']","['名詞,形容動詞語幹,*,*', '助動詞,*,*,*']",2
1425,1580,['参考'],"['名詞,サ変接続,*,*']",1
1426,1581,['あがり'],"['動詞,自立,*,*']",1
1427,1582,['自宅'],"['名詞,一般,*,*']",1
1428,1584,['寄稿'],"['名詞,サ変接続,*,*']",1
1429,1586,"['最終', '的', 'な']","['名詞,一般,*,*', '名詞,接尾,形容動詞語幹,*', '助動詞,*,*,*']",3
1430,1587,['へん'],"['名詞,一般,*,*']",1
1431,1588,['螺旋'],"['名詞,一般,*,*']",1
1432,1589,['パナ'],"['名詞,固有名詞,組織,*']",1
1433,1590,"['高く', '売れる']","['形容詞,自立,*,*', '動詞,自立,*,*']",2
1434,1591,['極太'],"['名詞,一般,*,*']",1
1435,1592,"['お', '伝え', 'ください']","['接頭詞,名詞接続,*,*', '動詞,自立,*,*', '動詞,非自立,*,*']",3
1436,1593,['ファームウェア'],"['名詞,一般,*,*']",1
1437,1594,['終結'],"['名詞,サ変接続,*,*']",1
1438,1595,"['が', '少ない', 'ので']","['助詞,格助詞,一般,*', '形容詞,自立,*,*', '助詞,接続助詞,*,*']",3
1439,1596,"['駅', '徒歩']","['名詞,一般,*,*', '名詞,一般,*,*']",2
1440,1597,['基板'],"['名詞,一般,*,*']",1
1441,1598,"['が', '予想', 'さ', 'れ']","['接続詞,*,*,*', '名詞,サ変接続,*,*', '動詞,自立,*,*', '動詞,接尾,*,*']",4
1442,1599,"['様々', 'です']","['名詞,形容動詞語幹,*,*', '助動詞,*,*,*']",2
1443,1600,"['ませ', 'ん', 'よ']","['助動詞,*,*,*', '助動詞,*,*,*', '助詞,終助詞,*,*']",3
1444,1601,['ガリバー'],"['名詞,固有名詞,人名,一般']",1
1445,1602,['碑'],"['名詞,一般,*,*']",1
1446,1603,['リール'],"['名詞,一般,*,*']",1
1447,1604,['どん'],"['名詞,固有名詞,組織,*']",1
1448,1606,"['せ', 'ませ', 'ん']","['動詞,自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*']",3
1449,1607,"['と', 'おもい', 'ます']","['助詞,格助詞,引用,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1450,1608,['ストライク'],"['名詞,一般,*,*']",1
1451,1609,"['社員', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1452,1610,"['さん', 'の', '地', '運', 'は']","['名詞,接尾,人名,*', '助詞,連体化,*,*', '名詞,一般,*,*', '名詞,一般,*,*', '助詞,係助詞,*,*']",5
1453,1611,"['関わっ', 'た']","['動詞,自立,*,*', '助動詞,*,*,*']",2
1454,1612,['∵'],"['名詞,サ変接続,*,*']",1
1455,1613,['掲示'],"['名詞,サ変接続,*,*']",1
1456,1614,"['の', '数値']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
1457,1615,['被災'],"['名詞,サ変接続,*,*']",1
1458,1616,"['時', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1459,1617,['天文'],"['名詞,一般,*,*']",1
1460,1618,['労務'],"['名詞,一般,*,*']",1
1461,1619,['ソリューションズ'],"['名詞,固有名詞,組織,*']",1
1462,1620,['報復'],"['名詞,サ変接続,*,*']",1
1463,1621,"['に', '繋がり', 'ます']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1464,1622,"['理解', 'する']","['名詞,サ変接続,*,*', '動詞,自立,*,*']",2
1465,1623,['ゴヤール'],"['名詞,固有名詞,組織,*']",1
1466,1624,['国境'],"['名詞,一般,*,*']",1
1467,1625,"['それ', 'によって']","['名詞,代名詞,一般,*', '助詞,格助詞,連語,*']",2
1468,1626,"['いただける', 'と', '嬉しい', 'です']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '形容詞,自立,*,*', '助動詞,*,*,*']",4
1469,1627,['儲か'],"['動詞,自立,*,*']",1
1470,1628,['な'],"['助詞,終助詞,*,*']",1
1471,1629,['とれる'],"['動詞,自立,*,*']",1
1472,1630,"['を', '行なう']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
1473,1632,['さき'],"['名詞,一般,*,*']",1
1474,1633,"['▁', 'タイ']","['名詞,サ変接続,*,*', '名詞,固有名詞,地域,国']",2
1475,1634,"['に', 'ある']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
1476,1635,"['甘い', 'もの']","['形容詞,自立,*,*', '名詞,非自立,一般,*']",2
1477,1636,['夏季'],"['名詞,一般,*,*']",1
1478,1637,['閉じ込め'],"['動詞,自立,*,*']",1
1479,1638,"['向け', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1480,1640,"['声', 'に']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1481,1641,['大物'],"['名詞,一般,*,*']",1
1482,1642,['今夏'],"['名詞,副詞可能,*,*']",1
1483,1643,['国民'],"['名詞,一般,*,*']",1
1484,1644,['特権'],"['名詞,一般,*,*']",1
1485,1645,"['イチ', 'オシ']","['名詞,一般,*,*', '名詞,一般,*,*']",2
1486,1646,"['すべり', '止め']","['動詞,自立,*,*', '名詞,一般,*,*']",2
1487,1647,['山荘'],"['名詞,一般,*,*']",1
1488,1648,['倍速'],"['名詞,一般,*,*']",1
1489,1649,"['行き', 'たい', 'と', '思い', 'ます']","['動詞,自立,*,*', '助動詞,*,*,*', '助詞,格助詞,引用,*', '動詞,自立,*,*', '助動詞,*,*,*']",5
1490,1650,"['を', '割っ', 'て']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*']",3
1491,1651,['ペースト'],"['名詞,一般,*,*']",1
1492,1652,['勤労'],"['名詞,サ変接続,*,*']",1
1493,1653,['クレジットカード'],"['名詞,一般,*,*']",1
1494,1654,['定量'],"['名詞,一般,*,*']",1
1495,1655,['運搬'],"['名詞,サ変接続,*,*']",1
1496,1656,"['は', 'いる', 'が']","['助詞,係助詞,*,*', '動詞,非自立,*,*', '助詞,接続助詞,*,*']",3
1497,1657,['正絹'],"['名詞,一般,*,*']",1
1498,1658,"['示さ', 'れ', 'て', 'いる']","['動詞,自立,*,*', '動詞,接尾,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",4
1499,1659,"['導', '電']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1500,1661,"['機械', '式']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1501,1663,['あっち'],"['名詞,代名詞,一般,*']",1
1502,1664,['彩り'],"['名詞,一般,*,*']",1
1503,1665,['合唱'],"['名詞,サ変接続,*,*']",1
1504,1666,"['っ', 'ちゃっ', 'て']","['動詞,非自立,*,*', '動詞,非自立,*,*', '助詞,接続助詞,*,*']",3
1505,1667,['ーレ'],"['名詞,固有名詞,組織,*']",1
1506,1668,['早川'],"['名詞,固有名詞,人名,姓']",1
1507,1669,['ダンプ'],"['名詞,サ変接続,*,*']",1
1508,1670,"['さ', 'れ', 'て', 'いる', 'こと']","['動詞,自立,*,*', '動詞,接尾,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '名詞,非自立,一般,*']",5
1509,1671,['水平'],"['名詞,一般,*,*']",1
1510,1672,['適性'],"['名詞,一般,*,*']",1
1511,1673,"['場所', 'は']","['名詞,一般,*,*', '助詞,係助詞,*,*']",2
1512,1674,"['発信', 'する']","['名詞,サ変接続,*,*', '動詞,自立,*,*']",2
1513,1675,['振り分け'],"['名詞,一般,*,*']",1
1514,1676,"['▁', 'カテゴリ']","['名詞,サ変接続,*,*', '名詞,一般,*,*']",2
1515,1677,"['ポスト', '投函']","['名詞,一般,*,*', '名詞,サ変接続,*,*']",2
1516,1678,"['を', 'なくす']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
1517,1679,['シチュー'],"['名詞,一般,*,*']",1
1518,1680,['起訴'],"['名詞,サ変接続,*,*']",1
1519,1681,"['描か', 'れ', 'て', 'いる']","['動詞,自立,*,*', '動詞,接尾,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",4
1520,1682,['ぐら'],"['名詞,一般,*,*']",1
1521,1683,['劣化'],"['名詞,サ変接続,*,*']",1
1522,1684,['ピッツァ'],"['名詞,一般,*,*']",1
1523,1685,['ときどき'],"['副詞,一般,*,*']",1
1524,1686,['任期'],"['名詞,一般,*,*']",1
1525,1687,['疲労'],"['名詞,サ変接続,*,*']",1
1526,1688,"['ある', 'から']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1527,1689,"['美', '脚']","['名詞,固有名詞,人名,名', '名詞,一般,*,*']",2
1528,1690,"['有用', 'な']","['名詞,形容動詞語幹,*,*', '助動詞,*,*,*']",2
1529,1691,['脊髄'],"['名詞,一般,*,*']",1
1530,1692,"['買っ', 'て']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1531,1693,['勇者'],"['名詞,一般,*,*']",1
1532,1694,['ドラフト'],"['名詞,一般,*,*']",1
1533,1695,['北上'],"['名詞,サ変接続,*,*']",1
1534,1696,"['を', '観察', 'し']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*', '動詞,自立,*,*']",3
1535,1697,['セダン'],"['名詞,一般,*,*']",1
1536,1698,"['一括', '見積もり']","['名詞,サ変接続,*,*', '名詞,サ変接続,*,*']",2
1537,1700,"['そう', 'な', 'の']","['副詞,助詞類接続,*,*', '助動詞,*,*,*', '助詞,終助詞,*,*']",3
1538,1701,"['の', '上昇']","['助詞,連体化,*,*', '名詞,サ変接続,*,*']",2
1539,1702,['登る'],"['動詞,自立,*,*']",1
1540,1703,"['を', '置い', 'て']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*']",3
1541,1704,"['と', '呼ば', 'れる']","['助詞,格助詞,引用,*', '動詞,自立,*,*', '動詞,接尾,*,*']",3
1542,1705,['アメリカン'],"['名詞,一般,*,*']",1
1543,1706,['獲物'],"['名詞,一般,*,*']",1
1544,1708,"['世界中', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1545,1709,['回す'],"['動詞,自立,*,*']",1
1546,1710,['ひよこ'],"['名詞,一般,*,*']",1
1547,1711,['剛'],"['名詞,固有名詞,人名,名']",1
1548,1712,['届ける'],"['動詞,自立,*,*']",1
1549,1713,['合致'],"['名詞,サ変接続,*,*']",1
1550,1714,"['周辺', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1551,1715,"['の', '説明']","['助詞,連体化,*,*', '名詞,サ変接続,*,*']",2
1552,1716,"['▁', '通常']","['名詞,サ変接続,*,*', '名詞,一般,*,*']",2
1553,1717,"['が', '含ま', 'れ', 'て', 'い', 'ます']","['接続詞,*,*,*', '動詞,自立,*,*', '動詞,接尾,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*']",6
1554,1718,"['コース', 'で']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1555,1719,"['だ', 'と', '思う', 'の', 'です', 'が']","['助動詞,*,*,*', '助詞,格助詞,引用,*', '動詞,自立,*,*', '名詞,非自立,一般,*', '助動詞,*,*,*', '助詞,接続助詞,*,*']",6
1556,1720,['アザ'],"['名詞,一般,*,*']",1
1557,1721,"['し', 'て', 'おり', 'ませ', 'ん']","['動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*']",5
1558,1722,['枝'],"['名詞,一般,*,*']",1
1559,1723,['乳児'],"['名詞,一般,*,*']",1
1560,1724,"['通常', '版']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1561,1725,['パーク'],"['名詞,一般,*,*']",1
1562,1727,"['と', '思わ', 'れ', 'て', 'いる']","['助詞,格助詞,引用,*', '動詞,自立,*,*', '動詞,接尾,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*']",5
1563,1728,"['が', '続い', 'た']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1564,1729,['運命'],"['名詞,一般,*,*']",1
1565,1730,"['を', '外し']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
1566,1731,"['人件', '費']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1567,1732,"['収納', '付き']","['名詞,サ変接続,*,*', '名詞,接尾,一般,*']",2
1568,1734,['ジ'],"['名詞,固有名詞,組織,*']",1
1569,1735,['アニバーサリー'],"['名詞,固有名詞,組織,*']",1
1570,1736,"['に', 'ぴったり']","['助詞,格助詞,一般,*', '副詞,一般,*,*']",2
1571,1737,['責め'],"['名詞,一般,*,*']",1
1572,1738,['隣り'],"['動詞,自立,*,*']",1
1573,1739,"['こと', 'も', '大切', 'です']","['名詞,非自立,一般,*', '助詞,係助詞,*,*', '名詞,形容動詞語幹,*,*', '助動詞,*,*,*']",4
1574,1740,['っぽ'],"['形容詞,接尾,*,*']",1
1575,1741,"['考える', 'の', 'は']","['動詞,自立,*,*', '名詞,非自立,一般,*', '助詞,係助詞,*,*']",3
1576,1742,"['掲載', 'し', 'て', 'い', 'ます']","['名詞,サ変接続,*,*', '動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*']",5
1577,1743,['参戦'],"['名詞,サ変接続,*,*']",1
1578,1744,"['なし', 'で']","['形容詞,自立,*,*', '助動詞,*,*,*']",2
1579,1745,"['かも', 'しれ', 'ませ', 'ん', 'が']","['助詞,副助詞,*,*', '動詞,自立,*,*', '助動詞,*,*,*', '助動詞,*,*,*', '助詞,接続助詞,*,*']",5
1580,1747,['厚い'],"['形容詞,自立,*,*']",1
1581,1748,['救助'],"['名詞,サ変接続,*,*']",1
1582,1749,"['良', 'さ', 'そう', 'な']","['形容詞,自立,*,*', '名詞,接尾,特殊,*', '名詞,接尾,助動詞語幹,*', '助詞,終助詞,*,*']",4
1583,1750,['ヘルスケア'],"['名詞,一般,*,*']",1
1584,1751,['而'],"['名詞,固有名詞,組織,*']",1
1585,1752,['重力'],"['名詞,一般,*,*']",1
1586,1753,['近距離'],"['名詞,一般,*,*']",1
1587,1754,"['自分', 'の', '好み']","['名詞,一般,*,*', '助詞,連体化,*,*', '名詞,一般,*,*']",3
1588,1755,['クレー'],"['名詞,一般,*,*']",1
1589,1756,['マグマ'],"['名詞,一般,*,*']",1
1590,1757,['東証'],"['名詞,固有名詞,組織,*']",1
1591,1758,"['は', 'なかっ', 'た']","['助詞,係助詞,*,*', '形容詞,自立,*,*', '助動詞,*,*,*']",3
1592,1759,"['が', '集う']","['助詞,格助詞,一般,*', '動詞,自立,*,*']",2
1593,1760,"['ん', 'ねん']","['助動詞,*,*,*', '助詞,終助詞,*,*']",2
1594,1761,['齢'],"['名詞,一般,*,*']",1
1595,1762,['バイアス'],"['名詞,一般,*,*']",1
1596,1763,['原始'],"['名詞,一般,*,*']",1
1597,1764,['闘'],"['名詞,固有名詞,組織,*']",1
1598,1765,['レオン'],"['名詞,固有名詞,人名,姓']",1
1599,1766,['会い'],"['動詞,自立,*,*']",1
1600,1767,"['息子', 'の']","['名詞,一般,*,*', '助詞,連体化,*,*']",2
1601,1768,"['ま', 'では']","['フィラー,*,*,*', '接続詞,*,*,*']",2
1602,1769,['臨機応変'],"['名詞,一般,*,*']",1
1603,1770,"['遊ん', 'だり']","['動詞,自立,*,*', '助詞,並立助詞,*,*']",2
1604,1771,['傳'],"['名詞,固有名詞,人名,名']",1
1605,1772,"['見れ', 'ば']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1606,1773,"['は', 'こちら', 'です']","['助詞,係助詞,*,*', '名詞,代名詞,一般,*', '助動詞,*,*,*']",3
1607,1774,"['歩ん', 'で']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1608,1775,"['ファスナー', 'ポケット']","['名詞,一般,*,*', '名詞,一般,*,*']",2
1609,1777,['耐候性'],"['名詞,固有名詞,組織,*']",1
1610,1779,"['に', '由来', 'する']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*', '動詞,自立,*,*']",3
1611,1780,"['選手', 'が']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1612,1781,['キュウリ'],"['名詞,一般,*,*']",1
1613,1782,"['メーカー', '欠', '品']","['名詞,一般,*,*', '名詞,一般,*,*', '名詞,接尾,一般,*']",3
1614,1783,"['▁', '簡単']","['名詞,サ変接続,*,*', '名詞,形容動詞語幹,*,*']",2
1615,1784,"['の', 'か', 'な']","['名詞,非自立,一般,*', '助詞,副助詞／並立助詞／終助詞,*,*', '助詞,終助詞,*,*']",3
1616,1785,['垣間見'],"['動詞,自立,*,*']",1
1617,1786,['決して'],"['副詞,一般,*,*']",1
1618,1787,['マリ'],"['名詞,固有名詞,地域,国']",1
1619,1788,['卒'],"['名詞,一般,*,*']",1
1620,1789,['木製'],"['名詞,一般,*,*']",1
1621,1790,['プレーヤー'],"['名詞,一般,*,*']",1
1622,1793,['母体'],"['名詞,一般,*,*']",1
1623,1795,"['大阪', '市']","['名詞,固有名詞,地域,一般', '名詞,接尾,地域,*']",2
1624,1796,"['も', 'わから', 'ない']","['助詞,係助詞,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1625,1797,"['喜ん', 'で']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1626,1798,"['が', '多少', '異なる', '場合', 'が', 'ござい', 'ます']","['助詞,格助詞,一般,*', '副詞,助詞類接続,*,*', '動詞,自立,*,*', '名詞,副詞可能,*,*', '助詞,格助詞,一般,*', '動詞,自立,*,*', '助動詞,*,*,*']",7
1627,1799,['クエスト'],"['名詞,一般,*,*']",1
1628,1800,['キャブ'],"['名詞,固有名詞,組織,*']",1
1629,1801,"['当たっ', 'て']","['動詞,自立,*,*', '助詞,接続助詞,*,*']",2
1630,1802,['システム'],"['名詞,一般,*,*']",1
1631,1803,"['も', 'でき', 'ます']","['助詞,係助詞,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1632,1804,['擦れ'],"['動詞,自立,*,*']",1
1633,1805,"['を', '見る', '限り']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '名詞,非自立,副詞可能,*']",3
1634,1806,['違う'],"['動詞,自立,*,*']",1
1635,1808,"['炭酸', '水']","['名詞,一般,*,*', '名詞,接尾,一般,*']",2
1636,1810,"['開発', 'し', 'た']","['名詞,サ変接続,*,*', '動詞,自立,*,*', '助動詞,*,*,*']",3
1637,1812,['恨'],"['名詞,固有名詞,組織,*']",1
1638,1813,['描画'],"['名詞,サ変接続,*,*']",1
1639,1814,['反抗'],"['名詞,サ変接続,*,*']",1
1640,1815,"['誰', 'か', 'に']","['名詞,代名詞,一般,*', '助詞,副助詞／並立助詞／終助詞,*,*', '助詞,格助詞,一般,*']",3
1641,1817,"['を', '奪っ', 'て']","['助詞,格助詞,一般,*', '動詞,自立,*,*', '助詞,接続助詞,*,*']",3
1642,1818,"['いかが', 'でし', 'た', 'でしょ', 'う', 'か']","['名詞,形容動詞語幹,*,*', '助動詞,*,*,*', '助動詞,*,*,*', '助動詞,*,*,*', '助動詞,*,*,*', '助詞,副助詞／並立助詞／終助詞,*,*']",6
1643,1819,['純'],"['名詞,固有名詞,人名,名']",1
1644,1820,['節電'],"['名詞,サ変接続,*,*']",1
1645,1821,"['』', '、', '『']","['記号,括弧閉,*,*', '記号,読点,*,*', '記号,括弧開,*,*']",3
1646,1822,['立て直し'],"['名詞,一般,*,*']",1
1647,1823,['済む'],"['動詞,自立,*,*']",1
1648,1824,"['を', '予定', 'し', 'て', 'おり', 'ます']","['助詞,格助詞,一般,*', '名詞,サ変接続,*,*', '動詞,自立,*,*', '助詞,接続助詞,*,*', '動詞,非自立,*,*', '助動詞,*,*,*']",6
1649,1825,"['安倍', '晋', '三', '首相']","['名詞,固有名詞,人名,姓', '名詞,固有名詞,人名,名', '名詞,数,*,*', '名詞,一般,*,*']",4
1650,1826,"['だい', 'すき']","['名詞,一般,*,*', '名詞,一般,*,*']",2
1651,1827,"['ン', 'は']","['名詞,非自立,一般,*', '助詞,係助詞,*,*']",2
1652,1828,['やま'],"['動詞,自立,*,*']",1
1653,1829,"['地域', 'で']","['名詞,一般,*,*', '助詞,格助詞,一般,*']",2
1654,1831,['孤独'],"['名詞,形容動詞語幹,*,*']",1
1655,1832,['本州'],"['名詞,固有名詞,地域,一般']",1
1656,1833,"['の', '出方']","['助詞,連体化,*,*', '名詞,一般,*,*']",2
